"Survey Date","Hospital Region","Hospital Region Code","Facility Type","Facility Filter","All Beds","Inpatient Beds","Inpatient Beds Used","Inpatient Beds Available","ICU Beds","ICU Beds Used","ICU Beds Available","Vents","Vents Used","Vents Available","Pos COVID","PUI Pending","Pos COVID PUI Pending","All Beds (Imputed)","Inpatient Beds (Imputed)","Inpatient Beds Used (Imputed)","Inpatient Beds Available (Imputed)","ICU Beds (Imputed)","ICU Beds Used (Imputed)","ICU Beds Available (Imputed)","Vents (Imputed)","Vents Used (Imputed)","Vents Available (Imputed)","Pos COVID (Imputed)","PUI Pending (Imputed)","Pos COVID PUI Pending (Imputed)"
07/23/2020,Gulf Coast,4,CAH,1,128,94,21,73,4,0,4,19,0,19,1,0,1,128,94,21,73,4,0,4,19,0,19,1,0,1
07/23/2020,Gulf Coast,4,GACH,1,120,120,29,91,9,1,8,9,0,9,0,0,0,120,120,29,91,9,1,8,9,0,9,0,0,0
07/23/2020,Interior,6,GACH,1,94,81,54,27,13,10,3,16,1,15,4,0,4,94,81,54,27,13,10,3,16,1,15,4,0,4
07/23/2020,Matanuska-Susitna,3,GACH,1,192,125,76,49,14,10,4,11,4,7,2,0,2,192,125,76,49,14,10,4,11,4,7,2,0,2
07/23/2020,Northern,2,CAH,1,103,95,17,78,8,0,8,36,0,36,0,0,0,103,95,17,78,8,0,8,36,0,36,0,0,0
07/23/2020,Southeast,5,CAH,1,80,80,19,61,13,0,13,31,0,31,0,0,0,80,80,19,61,13,0,13,31,0,31,0,0,0
07/23/2020,Southeast,5,GACH,1,133,133,31,102,9,4,5,15,0,15,1,0,1,133,133,31,102,9,4,5,15,0,15,1,0,1
07/23/2020,Southwest,1,CAH,1,22,22,2,20,0,0,0,2,0,2,0,0,0,22,22,2,20,0,0,0,2,0,2,0,0,0
07/23/2020,Southwest,1,GACH,1,62,45,15,30,8,0,8,4,0,4,0,0,0,62,45,15,30,8,0,8,4,0,4,0,0,0
07/24/2020,Anchorage,7,GACH,1,1005,661,621,192,137,62,90,171,25,146,21,1,22,1005,834,621,223,159,62,94,171,25,146,21,1,22
07/24/2020,Anchorage,7,LTACH,0,51,51,30,21,11,6,5,24,0,24,0,0,0,51,51,30,21,11,6,5,24,0,24,0,0,0
07/24/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,63,23,0,0,0,0,0,0,,,
07/24/2020,Gulf Coast,4,CAH,1,119,83,20,63,4,0,4,13,0,13,0,0,0,128,92,21,71,4,0,4,17,0,17,0,0,0
07/24/2020,Gulf Coast,4,GACH,1,120,120,38,82,9,1,8,9,0,9,0,0,0,120,120,38,82,9,1,8,9,0,9,0,0,0
07/24/2020,Interior,6,GACH,1,94,81,45,36,13,8,5,16,1,15,3,0,3,94,81,45,36,13,8,5,16,1,15,3,0,3
07/24/2020,Matanuska-Susitna,3,GACH,1,192,125,70,55,14,10,4,11,5,6,1,0,1,192,125,70,55,14,10,4,11,5,6,1,0,1
07/24/2020,Northern,2,CAH,1,103,95,18,77,8,0,8,36,0,36,0,0,0,103,95,18,77,8,0,8,36,0,36,0,0,0
07/24/2020,Southeast,5,CAH,1,80,80,25,55,13,1,12,31,0,31,0,0,0,80,80,25,55,13,1,12,31,0,31,0,0,0
07/24/2020,Southeast,5,GACH,1,133,133,34,99,9,3,6,15,0,15,1,0,1,133,133,34,99,9,3,6,15,0,15,1,0,1
07/24/2020,Southwest,1,CAH,1,22,22,1,21,0,0,0,2,0,2,0,0,0,22,22,1,21,0,0,0,2,0,2,0,0,0
07/24/2020,Southwest,1,GACH,1,62,45,12,33,8,0,8,4,0,4,0,0,0,62,45,12,33,8,0,8,4,0,4,0,0,0
07/25/2020,Anchorage,7,GACH,1,1005,834,565,269,159,99,60,171,26,145,21,1,22,1005,834,565,269,159,99,60,171,26,145,21,1,22
07/25/2020,Anchorage,7,LTACH,0,51,51,30,21,11,6,5,24,0,24,0,0,0,51,51,30,21,11,6,5,24,0,24,0,0,0
07/25/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,63,23,0,0,0,0,0,0,,,
07/25/2020,Gulf Coast,4,CAH,1,117,83,19,66,4,0,4,15,0,15,0,0,0,128,94,19,75,4,0,4,15,0,15,0,0,0
07/25/2020,Gulf Coast,4,GACH,1,120,120,33,87,9,6,3,9,0,9,0,0,0,120,120,33,87,9,6,3,9,0,9,0,0,0
07/25/2020,Interior,6,GACH,1,94,81,58,23,13,8,5,16,1,15,5,0,5,94,81,58,23,13,8,5,16,1,15,5,0,5
07/25/2020,Matanuska-Susitna,3,GACH,1,192,125,65,60,14,6,8,11,1,10,1,0,1,192,125,65,60,14,6,8,11,1,10,1,0,1
07/25/2020,Northern,2,CAH,1,103,95,23,72,8,0,8,36,17,19,2,0,2,103,95,23,72,8,0,8,36,17,19,2,0,2
07/25/2020,Southeast,5,CAH,1,80,80,24,56,13,1,12,31,0,31,2,0,2,80,80,24,56,13,1,12,31,0,31,2,0,2
07/25/2020,Southeast,5,GACH,1,133,133,28,105,9,3,6,15,0,15,1,0,1,133,133,28,105,9,3,6,15,0,15,1,0,1
07/25/2020,Southwest,1,CAH,1,16,12,1,11,0,0,0,2,0,2,0,0,0,16,12,1,11,0,0,0,2,0,2,0,0,0
07/25/2020,Southwest,1,GACH,1,62,45,16,29,8,0,8,4,0,4,0,0,0,62,45,16,29,8,0,8,4,0,4,0,0,0
07/26/2020,Anchorage,7,GACH,1,1005,834,544,290,159,98,61,202,28,174,20,2,22,1005,834,544,290,159,98,61,202,28,174,20,2,22
07/26/2020,Anchorage,7,LTACH,0,51,51,33,18,11,7,4,24,1,23,0,0,0,51,51,33,18,11,7,4,24,1,23,0,0,0
07/26/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,63,23,0,0,0,0,0,0,,,
07/26/2020,Gulf Coast,4,CAH,1,128,93,21,72,4,0,4,18,0,18,0,0,0,128,93,21,72,4,0,4,18,0,18,0,0,0
07/26/2020,Gulf Coast,4,GACH,1,120,120,37,83,9,4,5,9,0,9,0,0,0,120,120,37,83,9,4,5,9,0,9,0,0,0
07/26/2020,Interior,6,GACH,1,94,81,43,38,13,9,4,16,1,15,4,0,4,94,81,43,38,13,9,4,16,1,15,4,0,4
07/26/2020,Matanuska-Susitna,3,GACH,1,192,125,65,60,14,10,4,11,5,6,1,0,1,192,125,65,60,14,10,4,11,5,6,1,0,1
07/26/2020,Northern,2,CAH,1,103,95,23,72,8,0,8,36,0,36,2,0,2,103,95,23,72,8,0,8,36,0,36,2,0,2
07/26/2020,Southeast,5,CAH,1,80,80,26,54,13,1,12,31,0,31,2,0,2,80,80,26,54,13,1,12,31,0,31,2,0,2
07/26/2020,Southeast,5,GACH,1,133,133,28,105,9,5,4,15,0,15,1,0,1,133,133,28,105,9,5,4,15,0,15,1,0,1
07/26/2020,Southwest,1,CAH,1,16,12,1,11,0,0,0,2,0,2,0,0,0,16,12,1,11,0,0,0,2,0,2,0,0,0
07/26/2020,Southwest,1,GACH,1,62,45,16,29,8,0,8,4,0,4,0,0,0,62,45,16,29,8,0,8,4,0,4,0,0,0
07/27/2020,Anchorage,7,GACH,1,1005,433,561,189,46,51,18,202,28,174,23,5,28,1005,834,561,307,159,51,64,202,28,174,23,5,28
07/27/2020,Anchorage,7,LTACH,0,51,51,33,18,11,7,4,24,1,23,0,0,0,51,51,33,18,11,7,4,24,1,23,0,0,0
07/27/2020,Anchorage,7,Psych,0,116,86,65,21,0,0,0,0,0,0,0,0,0,116,86,65,21,0,0,0,0,0,0,0,0,0
07/27/2020,Gulf Coast,4,CAH,1,96,62,22,48,2,0,2,12,0,12,0,0,0,116,94,22,74,4,0,4,12,0,12,0,0,0
07/27/2020,Gulf Coast,4,GACH,1,120,120,36,84,9,5,4,9,0,9,0,0,0,120,120,36,84,9,5,4,9,0,9,0,0,0
07/27/2020,Interior,6,GACH,1,94,81,46,35,13,7,6,16,1,15,4,0,4,94,81,46,35,13,7,6,16,1,15,4,0,4
07/27/2020,Matanuska-Susitna,3,GACH,1,192,125,63,62,14,12,2,11,4,7,2,0,2,192,125,63,62,14,12,2,11,4,7,2,0,2
07/27/2020,Northern,2,CAH,1,103,61,19,49,8,0,8,34,0,34,2,0,2,103,95,19,75,8,0,8,34,0,34,2,0,2
07/27/2020,Southeast,5,CAH,1,80,80,23,57,13,2,11,31,0,31,2,0,2,80,80,23,57,13,2,11,31,0,31,2,0,2
07/27/2020,Southeast,5,GACH,1,133,133,25,108,9,5,4,15,0,15,1,0,1,133,133,25,108,9,5,4,15,0,15,1,0,1
07/27/2020,Southwest,1,CAH,1,22,22,0,22,0,0,0,0,0,0,0,0,0,22,22,0,22,0,0,0,0,0,0,0,0,0
07/27/2020,Southwest,1,GACH,1,62,45,16,29,8,0,8,4,0,4,0,0,0,62,45,16,29,8,0,8,4,0,4,0,0,0
07/28/2020,Anchorage,7,GACH,1,1005,433,612,167,46,64,13,202,26,176,20,1,21,1005,834,612,285,159,64,59,202,26,176,20,1,21
07/28/2020,Anchorage,7,LTACH,0,51,51,33,18,11,6,5,24,1,23,0,0,0,51,51,33,18,11,6,5,24,1,23,0,0,0
07/28/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,65,21,0,0,0,0,0,0,0,0,0
07/28/2020,Gulf Coast,4,CAH,1,96,51,27,35,2,1,1,16,0,16,0,0,0,116,94,27,70,4,1,3,16,0,16,0,0,0
07/28/2020,Gulf Coast,4,GACH,1,120,120,37,83,9,7,2,9,0,9,1,0,1,120,120,37,83,9,7,2,9,0,9,1,0,1
07/28/2020,Interior,6,GACH,1,94,81,51,30,13,4,9,16,0,16,4,0,4,94,81,51,30,13,4,9,16,0,16,4,0,4
07/28/2020,Matanuska-Susitna,3,GACH,1,192,125,79,46,14,10,4,11,4,7,1,0,1,192,125,79,46,14,10,4,11,4,7,1,0,1
07/28/2020,Northern,2,CAH,1,103,95,21,74,8,0,8,36,0,36,2,0,2,103,95,21,74,8,0,8,36,0,36,2,0,2
07/28/2020,Southeast,5,CAH,1,80,80,30,50,13,4,9,31,0,31,2,0,2,80,80,30,50,13,4,9,31,0,31,2,0,2
07/28/2020,Southeast,5,GACH,1,133,133,25,108,9,3,6,15,0,15,1,0,1,133,133,25,108,9,3,6,15,0,15,1,0,1
07/28/2020,Southwest,1,CAH,1,16,12,2,10,0,0,0,2,0,2,0,0,0,16,12,2,10,0,0,0,2,0,2,0,0,0
07/28/2020,Southwest,1,GACH,1,62,45,19,26,8,0,8,4,0,4,0,0,0,62,45,19,26,8,0,8,4,0,4,0,0,0
07/29/2020,Anchorage,7,GACH,1,1005,433,651,154,46,67,15,202,25,177,22,0,22,1005,834,651,272,159,67,61,202,25,177,22,0,22
07/29/2020,Anchorage,7,LTACH,0,51,51,34,17,11,7,4,24,1,23,0,0,0,51,51,34,17,11,7,4,24,1,23,0,0,0
07/29/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,65,21,0,0,0,0,0,0,0,0,0
07/29/2020,Gulf Coast,4,CAH,1,128,52,24,38,2,2,1,20,0,20,0,0,0,128,95,24,73,4,2,3,20,0,20,0,0,0
07/29/2020,Gulf Coast,4,GACH,1,120,120,41,79,9,5,4,9,0,9,2,0,2,120,120,41,79,9,5,4,9,0,9,2,0,2
07/29/2020,Interior,6,GACH,1,94,81,63,18,13,6,7,16,0,16,4,0,4,94,81,63,18,13,6,7,16,0,16,4,0,4
07/29/2020,Matanuska-Susitna,3,GACH,1,192,125,67,58,14,11,3,11,3,8,0,0,0,192,125,67,58,14,11,3,11,3,8,0,0,0
07/29/2020,Northern,2,CAH,1,103,95,27,68,8,0,8,36,0,36,2,0,2,103,95,27,68,8,0,8,36,0,36,2,0,2
07/29/2020,Southeast,5,CAH,1,78,70,32,38,13,1,12,31,0,31,3,0,3,78,70,32,38,13,1,12,31,0,31,3,0,3
07/29/2020,Southeast,5,GACH,1,133,133,31,102,9,4,5,15,0,15,1,0,1,133,133,31,102,9,4,5,15,0,15,1,0,1
07/29/2020,Southwest,1,CAH,1,22,22,2,20,0,0,0,2,0,2,0,0,0,22,22,2,20,0,0,0,2,0,2,0,0,0
07/29/2020,Southwest,1,GACH,1,62,45,20,25,8,0,8,4,0,4,0,0,0,62,45,20,25,8,0,8,4,0,4,0,0,0
07/30/2020,Anchorage,7,GACH,1,1005,433,627,166,46,64,16,202,29,173,17,0,17,1005,834,627,284,159,64,62,202,29,173,17,0,17
07/30/2020,Anchorage,7,LTACH,0,51,51,34,17,11,7,4,24,1,23,0,0,0,51,51,34,17,11,7,4,24,1,23,0,0,0
07/30/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,65,21,0,0,0,0,0,0,0,0,0
07/30/2020,Gulf Coast,4,CAH,1,128,61,21,47,2,0,2,20,0,20,1,0,1,128,95,21,75,4,0,4,20,0,20,1,0,1
07/30/2020,Gulf Coast,4,GACH,1,120,120,38,82,9,3,6,9,0,9,0,0,0,120,120,38,82,9,3,6,9,0,9,0,0,0
07/30/2020,Interior,6,GACH,1,94,81,62,19,13,6,7,16,0,16,2,0,2,94,81,62,19,13,6,7,16,0,16,2,0,2
07/30/2020,Matanuska-Susitna,3,GACH,1,192,125,65,60,14,10,4,11,3,8,0,0,0,192,125,65,60,14,10,4,11,3,8,0,0,0
07/30/2020,Northern,2,CAH,1,103,95,22,73,8,0,8,36,0,36,2,0,2,103,95,22,73,8,0,8,36,0,36,2,0,2
07/30/2020,Southeast,5,CAH,1,70,70,33,37,7,1,6,31,1,30,3,0,3,70,70,33,37,7,1,6,31,1,30,3,0,3
07/30/2020,Southeast,5,GACH,1,133,133,26,107,9,3,6,15,0,15,0,0,0,133,133,26,107,9,3,6,15,0,15,0,0,0
07/30/2020,Southwest,1,CAH,1,22,22,2,20,0,0,0,2,0,2,0,0,0,22,22,2,20,0,0,0,2,0,2,0,0,0
07/30/2020,Southwest,1,GACH,1,62,45,19,26,8,0,8,4,0,4,0,0,0,62,45,19,26,8,0,8,4,0,4,0,0,0
07/31/2020,Anchorage,7,GACH,1,1005,433,602,180,46,61,19,171,28,143,18,0,18,1005,834,602,298,159,61,65,171,28,143,18,0,18
07/31/2020,Anchorage,7,LTACH,0,51,51,34,17,11,7,4,4,1,3,0,0,0,51,51,34,17,11,7,4,4,1,3,0,0,0
07/31/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,65,21,0,0,0,0,0,0,0,0,0
07/31/2020,Gulf Coast,4,CAH,1,128,61,24,47,2,0,2,16,0,16,0,0,0,128,95,24,75,4,0,4,16,0,16,0,0,0
07/31/2020,Gulf Coast,4,GACH,1,120,120,38,82,9,3,6,9,0,9,0,0,0,120,120,38,82,9,3,6,9,0,9,0,0,0
07/31/2020,Interior,6,GACH,1,94,81,63,18,13,8,5,15,0,15,1,0,1,94,81,63,18,13,8,5,15,0,15,1,0,1
07/31/2020,Matanuska-Susitna,3,GACH,1,192,125,67,58,14,14,0,11,4,7,0,0,0,192,125,67,58,14,14,0,11,4,7,0,0,0
07/31/2020,Northern,2,CAH,1,103,95,19,76,8,0,8,36,8,28,0,0,0,103,95,19,76,8,0,8,36,8,28,0,0,0
07/31/2020,Southeast,5,CAH,1,70,70,28,42,7,3,4,31,0,31,3,0,3,70,70,28,42,7,3,4,31,0,31,3,0,3
07/31/2020,Southeast,5,GACH,1,133,133,27,106,9,0,9,15,0,15,0,0,0,133,133,27,106,9,0,9,15,0,15,0,0,0
07/31/2020,Southwest,1,CAH,1,22,22,3,19,0,0,0,2,0,2,0,0,0,22,22,3,19,0,0,0,2,0,2,0,0,0
07/31/2020,Southwest,1,GACH,1,62,45,18,27,8,0,8,4,0,4,0,0,0,62,45,18,27,8,0,8,4,0,4,0,0,0
08/01/2020,Anchorage,7,GACH,1,1005,433,593,177,159,103,56,171,24,147,22,0,22,1005,834,593,295,159,103,56,171,24,147,22,0,22
08/01/2020,Anchorage,7,LTACH,0,51,51,34,17,11,7,4,24,1,23,0,0,0,51,51,34,17,11,7,4,24,1,23,0,0,0
08/01/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,65,21,0,0,0,0,0,0,0,0,0
08/01/2020,Gulf Coast,4,CAH,1,124,69,25,53,2,0,2,22,0,22,0,0,0,124,92,25,72,4,0,4,22,0,22,0,0,0
08/01/2020,Gulf Coast,4,GACH,1,120,120,37,83,9,2,7,9,0,9,0,0,0,120,120,37,83,9,2,7,9,0,9,0,0,0
08/01/2020,Interior,6,GACH,1,94,81,58,23,13,8,5,16,2,14,1,0,1,94,81,58,23,13,8,5,16,2,14,1,0,1
08/01/2020,Matanuska-Susitna,3,GACH,1,192,125,57,68,14,11,3,11,2,9,0,0,0,192,125,57,68,14,11,3,11,2,9,0,0,0
08/01/2020,Northern,2,CAH,1,103,95,13,82,8,0,8,36,0,36,2,0,2,103,95,13,82,8,0,8,36,0,36,2,0,2
08/01/2020,Southeast,5,CAH,1,70,70,32,38,7,3,4,31,0,31,2,0,2,70,70,32,38,7,3,4,31,0,31,2,0,2
08/01/2020,Southeast,5,GACH,1,133,133,30,103,9,2,7,15,0,15,0,0,0,133,133,30,103,9,2,7,15,0,15,0,0,0
08/01/2020,Southwest,1,CAH,1,16,12,3,9,0,0,0,2,0,2,0,0,0,16,12,3,9,0,0,0,2,0,2,0,0,0
08/01/2020,Southwest,1,GACH,1,62,45,18,27,8,0,8,4,0,4,0,0,0,62,45,18,27,8,0,8,4,0,4,0,0,0
08/02/2020,Anchorage,7,GACH,1,1005,433,535,191,159,95,64,202,24,178,17,0,17,1005,834,535,309,159,95,64,202,24,178,17,0,17
08/02/2020,Anchorage,7,LTACH,0,51,51,34,17,11,7,4,24,1,23,0,0,0,51,51,34,17,11,7,4,24,1,23,0,0,0
08/02/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,65,21,0,0,0,0,0,0,0,0,0
08/02/2020,Gulf Coast,4,CAH,1,124,71,18,58,2,0,2,12,0,12,0,0,0,124,94,18,77,4,0,4,12,0,12,0,0,0
08/02/2020,Gulf Coast,4,GACH,1,120,120,34,86,9,2,7,9,0,9,0,0,0,120,120,34,86,9,2,7,9,0,9,0,0,0
08/02/2020,Interior,6,GACH,1,94,81,44,37,13,8,5,16,1,15,1,0,1,94,81,44,37,13,8,5,16,1,15,1,0,1
08/02/2020,Matanuska-Susitna,3,GACH,1,192,125,54,71,14,10,4,11,2,9,1,0,1,192,125,54,71,14,10,4,11,2,9,1,0,1
08/02/2020,Northern,2,CAH,1,103,95,14,81,8,0,8,36,0,36,2,0,2,103,95,14,81,8,0,8,36,0,36,2,0,2
08/02/2020,Southeast,5,CAH,1,70,70,33,37,7,4,3,31,1,30,3,0,3,70,70,33,37,7,4,3,31,1,30,3,0,3
08/02/2020,Southeast,5,GACH,1,133,133,27,106,9,2,7,15,0,15,0,0,0,133,133,27,106,9,2,7,15,0,15,0,0,0
08/02/2020,Southwest,1,CAH,1,16,12,2,10,0,0,0,2,0,2,0,0,0,16,12,2,10,0,0,0,2,0,2,0,0,0
08/02/2020,Southwest,1,GACH,1,62,45,20,25,8,0,8,4,0,4,0,0,0,62,45,20,25,8,0,8,4,0,4,0,0,0
08/03/2020,Anchorage,7,GACH,1,1005,433,568,196,159,40,119,202,30,172,18,1,19,1005,834,568,314,159,40,119,202,30,172,18,1,19
08/03/2020,Anchorage,7,LTACH,0,51,51,33,18,11,7,4,24,2,22,0,0,0,51,51,33,18,11,7,4,24,2,22,0,0,0
08/03/2020,Anchorage,7,Psych,0,116,86,58,28,0,0,0,0,0,0,0,0,0,116,86,58,28,0,0,0,0,0,0,0,0,0
08/03/2020,Gulf Coast,4,CAH,1,136,52,24,44,2,0,2,16,0,16,0,0,0,136,95,24,79,4,0,4,16,0,16,0,0,0
08/03/2020,Gulf Coast,4,GACH,1,120,120,33,87,9,5,4,9,0,9,0,0,0,120,120,33,87,9,5,4,9,0,9,0,0,0
08/03/2020,Interior,6,GACH,1,94,81,45,36,13,6,7,16,1,15,1,0,1,94,81,45,36,13,6,7,16,1,15,1,0,1
08/03/2020,Matanuska-Susitna,3,GACH,1,192,125,55,70,14,11,3,11,1,10,1,0,1,192,125,55,70,14,11,3,11,1,10,1,0,1
08/03/2020,Northern,2,CAH,1,103,95,14,81,8,0,8,36,0,36,2,0,2,103,95,14,81,8,0,8,36,0,36,2,0,2
08/03/2020,Southeast,5,CAH,1,70,70,26,44,7,3,4,31,0,31,3,0,3,70,70,26,44,7,3,4,31,0,31,3,0,3
08/03/2020,Southeast,5,GACH,1,133,133,25,108,9,1,8,15,0,15,0,0,0,133,133,25,108,9,1,8,15,0,15,0,0,0
08/03/2020,Southwest,1,CAH,1,22,22,4,18,0,0,0,2,0,2,0,0,0,22,22,4,18,0,0,0,2,0,2,0,0,0
08/03/2020,Southwest,1,GACH,1,62,45,20,25,8,0,8,4,0,4,0,0,0,62,45,20,25,8,0,8,4,0,4,0,0,0
08/04/2020,Anchorage,7,GACH,1,1005,433,528,184,159,93,66,201,28,173,18,0,18,1005,834,528,302,159,93,66,201,28,173,18,0,18
08/04/2020,Anchorage,7,LTACH,0,51,51,32,19,11,7,4,24,2,22,0,0,0,51,51,32,19,11,7,4,24,2,22,0,0,0
08/04/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,58,28,0,0,0,0,0,0,0,0,0
08/04/2020,Gulf Coast,4,CAH,1,136,51,23,41,2,0,2,12,0,12,0,0,0,136,94,23,76,4,0,4,12,0,12,0,0,0
08/04/2020,Gulf Coast,4,GACH,1,120,120,34,86,9,4,5,9,0,9,1,0,1,120,120,34,86,9,4,5,9,0,9,1,0,1
08/04/2020,Interior,6,GACH,1,94,81,50,31,13,10,3,16,0,16,3,0,3,94,81,50,31,13,10,3,16,0,16,3,0,3
08/04/2020,Matanuska-Susitna,3,GACH,1,192,125,67,58,14,7,7,11,1,10,1,0,1,192,125,67,58,14,7,7,11,1,10,1,0,1
08/04/2020,Northern,2,CAH,1,103,95,14,81,8,0,8,37,0,37,2,0,2,103,95,14,81,8,0,8,37,0,37,2,0,2
08/04/2020,Southeast,5,CAH,1,70,70,32,38,7,6,1,31,0,31,3,0,3,70,70,32,38,7,6,1,31,0,31,3,0,3
08/04/2020,Southeast,5,GACH,1,133,133,28,105,9,3,6,15,0,15,0,0,0,133,133,28,105,9,3,6,15,0,15,0,0,0
08/04/2020,Southwest,1,CAH,1,22,22,1,21,0,0,0,2,0,2,0,0,0,22,22,1,21,0,0,0,2,0,2,0,0,0
08/04/2020,Southwest,1,GACH,1,62,45,16,29,8,0,8,4,0,4,0,0,0,62,45,16,29,8,0,8,4,0,4,0,0,0
08/05/2020,Anchorage,7,GACH,1,1005,433,606,177,159,94,65,202,28,174,21,1,22,1005,834,606,295,159,94,65,202,28,174,21,1,22
08/05/2020,Anchorage,7,LTACH,0,51,,30,,11,5,6,24,1,23,0,0,0,51,51,30,19,11,5,6,24,1,23,0,0,0
08/05/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,58,28,0,0,0,0,0,0,0,0,0
08/05/2020,Gulf Coast,4,CAH,1,101,51,21,43,2,0,2,12,0,12,0,0,0,136,94,21,78,4,0,4,12,0,12,0,0,0
08/05/2020,Gulf Coast,4,GACH,1,120,120,32,88,9,3,6,9,0,9,0,0,0,120,120,32,88,9,3,6,9,0,9,0,0,0
08/05/2020,Interior,6,GACH,1,94,81,61,20,13,6,7,16,0,16,4,0,4,94,81,61,20,13,6,7,16,0,16,4,0,4
08/05/2020,Matanuska-Susitna,3,GACH,1,192,125,69,56,14,10,4,11,2,9,1,0,1,192,125,69,56,14,10,4,11,2,9,1,0,1
08/05/2020,Northern,2,CAH,1,103,95,17,78,8,0,8,37,0,37,3,0,3,103,95,17,78,8,0,8,37,0,37,3,0,3
08/05/2020,Southeast,5,CAH,1,70,70,41,29,7,4,3,31,0,31,2,0,2,70,70,41,29,7,4,3,31,0,31,2,0,2
08/05/2020,Southeast,5,GACH,1,133,133,32,101,9,7,2,15,0,15,0,0,0,133,133,32,101,9,7,2,15,0,15,0,0,0
08/05/2020,Southwest,1,CAH,1,22,22,1,21,0,0,0,2,0,2,0,0,0,22,22,1,21,0,0,0,2,0,2,0,0,0
08/05/2020,Southwest,1,GACH,1,62,45,11,34,8,0,8,4,0,4,0,0,0,62,45,11,34,8,0,8,4,0,4,0,0,0
08/06/2020,Anchorage,7,GACH,1,1005,433,624,169,159,95,64,202,29,173,19,1,20,1005,834,624,287,159,95,64,202,29,173,19,1,20
08/06/2020,Anchorage,7,LTACH,0,51,,30,,11,5,6,24,2,22,0,0,0,51,51,30,19,11,5,6,24,2,22,0,0,0
08/06/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,58,28,0,0,0,0,0,0,0,0,0
08/06/2020,Gulf Coast,4,CAH,1,124,51,17,45,2,0,2,20,0,20,0,0,0,124,94,17,80,4,0,4,20,0,20,0,0,0
08/06/2020,Gulf Coast,4,GACH,1,120,120,29,91,9,4,5,9,0,9,0,0,0,120,120,29,91,9,4,5,9,0,9,0,0,0
08/06/2020,Interior,6,GACH,1,94,81,63,18,13,10,3,16,0,16,4,0,4,94,81,63,18,13,10,3,16,0,16,4,0,4
08/06/2020,Matanuska-Susitna,3,GACH,1,192,125,60,65,14,9,5,11,2,9,1,0,1,192,125,60,65,14,9,5,11,2,9,1,0,1
08/06/2020,Northern,2,CAH,1,103,95,20,75,8,0,8,37,0,37,3,0,3,103,95,20,75,8,0,8,37,0,37,3,0,3
08/06/2020,Southeast,5,CAH,1,70,70,40,30,7,4,3,31,0,31,2,0,2,70,70,40,30,7,4,3,31,0,31,2,0,2
08/06/2020,Southeast,5,GACH,1,133,133,33,100,9,4,5,15,0,15,0,0,0,133,133,33,100,9,4,5,15,0,15,0,0,0
08/06/2020,Southwest,1,CAH,1,22,22,1,21,0,0,0,2,0,2,0,0,0,22,22,1,21,0,0,0,2,0,2,0,0,0
08/06/2020,Southwest,1,GACH,1,62,45,12,33,8,0,8,4,0,4,0,0,0,62,45,12,33,8,0,8,4,0,4,0,0,0
08/07/2020,Anchorage,7,GACH,1,1005,433,629,167,158,91,67,202,28,174,20,1,21,1005,834,629,285,158,91,67,202,28,174,20,1,21
08/07/2020,Anchorage,7,LTACH,0,51,,30,,11,6,5,24,2,22,0,0,0,51,51,30,19,11,6,5,24,2,22,0,0,0
08/07/2020,Anchorage,7,Psych,0,,,,,,,,,,,,,,116,86,58,28,0,0,0,0,0,0,0,0,0
08/07/2020,Gulf Coast,4,CAH,1,118,51,19,46,2,0,2,19,0,19,0,0,0,118,94,19,81,4,0,4,19,0,19,0,0,0
08/07/2020,Gulf Coast,4,GACH,1,120,120,30,90,9,3,6,9,0,9,1,0,1,120,120,30,90,9,3,6,9,0,9,1,0,1
08/07/2020,Interior,6,GACH,1,94,81,58,23,13,5,8,16,0,16,2,0,2,94,81,58,23,13,5,8,16,0,16,2,0,2
08/07/2020,Matanuska-Susitna,3,GACH,1,192,125,66,59,14,10,4,11,2,9,1,0,1,192,125,66,59,14,10,4,11,2,9,1,0,1
08/07/2020,Northern,2,CAH,1,135,95,21,74,8,0,8,37,0,37,3,0,3,135,95,21,74,8,0,8,37,0,37,3,0,3
08/07/2020,Southeast,5,CAH,1,70,70,43,27,7,2,5,31,0,31,0,0,0,70,70,43,27,7,2,5,31,0,31,0,0,0
08/07/2020,Southeast,5,GACH,1,133,133,28,105,9,5,4,15,15,0,1,0,1,133,133,28,105,9,5,4,15,15,0,1,0,1
08/07/2020,Southwest,1,CAH,1,22,22,0,22,0,0,0,2,0,2,0,0,0,22,22,0,22,0,0,0,2,0,2,0,0,0
08/07/2020,Southwest,1,GACH,1,62,45,10,35,8,0,8,4,0,4,0,0,0,62,45,10,35,8,0,8,4,0,4,0,0,0
